datetime,buy_mw,sell_mw,price,temp,humidity,rain,cloud,wind,pressure,solar,hour,weekday,hour_sin,hour_cos,price_lag_1,price_lag_4,price_lag_96,net_demand,demand_supply_ratio
2026-01-05 07:00:00,0.1,508.2,8200.05,18.1,73.0,0.0,0.0,3.7,960.8,25.0,7,0,0.9659258262890683,-0.25881904510252063,4975.0,4349.0,4600.76,-508.09999999999997,0.00019638648860958367
2026-01-05 07:15:00,81.1,509.9,8200.31,18.525,70.75,0.0,0.0,3.2750000000000004,961.05,67.25,7,0,0.9659258262890683,-0.25881904510252063,8200.05,4449.25,4500.86,-428.79999999999995,0.15873947935016636
2026-01-05 07:30:00,49.56,512.0,10000.0,18.950000000000003,68.5,0.0,0.0,2.85,961.3,109.5,7,0,0.9659258262890683,-0.25881904510252063,8200.31,4499.92,4500.93,-462.44,0.09660818713450293
2026-01-05 07:45:00,52.83,513.3,10000.0,19.375,66.25,0.0,0.0,2.425,961.55,151.75,7,0,0.9659258262890683,-0.25881904510252063,10000.0,4975.0,4334.32,-460.46999999999997,0.1027221466070387
2026-01-05 08:00:00,49.68,521.2,10000.0,19.8,64.0,0.0,0.0,2.0,961.8,194.0,8,0,0.8660254037844387,-0.4999999999999998,10000.0,8200.05,4240.96,-471.52000000000004,0.09513596323247797
2026-01-05 08:15:00,60.96,522.9,10000.0,20.425,61.25,0.0,0.0,2.425,961.975,246.75,8,0,0.8660254037844387,-0.4999999999999998,10000.0,8200.31,4240.96,-461.94,0.11635808360374118
2026-01-05 08:30:00,13.1,502.2,5353.49,21.05,58.5,0.0,0.0,2.85,962.15,299.5,8,0,0.8660254037844387,-0.4999999999999998,10000.0,10000.0,4240.99,-489.09999999999997,0.026033386327503974
2026-01-05 08:45:00,13.1,503.9,5180.8,21.675,55.75,0.0,0.0,3.2750000000000004,962.325,352.25,8,0,0.8660254037844387,-0.4999999999999998,5353.49,10000.0,4240.99,-490.79999999999995,0.02594573182808477
2026-01-05 09:00:00,59.9,510.4,4710.74,22.3,53.0,0.0,0.0,3.7,962.5,405.0,9,0,0.7071067811865476,-0.7071067811865475,5180.8,10000.0,3770.73,-450.5,0.11712944857254595
2026-01-05 09:15:00,57.3,512.2,4710.62,22.725,51.25,0.0,0.0,4.475,962.45,451.0,9,0,0.7071067811865476,-0.7071067811865475,4710.74,10000.0,3770.63,-454.90000000000003,0.11165237724084176
2026-01-05 09:30:00,129.5,507.9,3970.43,23.15,49.5,0.0,0.0,5.25,962.4,497.0,9,0,0.7071067811865476,-0.7071067811865475,4710.62,5353.49,3770.52,-378.4,0.25447042640990375
2026-01-05 09:45:00,79.7,509.5,3970.39,23.575,47.75,0.0,0.0,6.025,962.35,543.0,9,0,0.7071067811865476,-0.7071067811865475,3970.43,5180.8,3770.34,-429.8,0.15612144955925564
2026-01-05 10:00:00,100.2,512.0,3430.69,24.0,46.0,0.0,0.0,6.8,962.3,589.0,10,0,0.49999999999999994,-0.8660254037844387,3970.39,4710.74,3770.37,-411.8,0.1953216374269006
2026-01-05 10:15:00,99.1,514.5,3520.68,24.15,45.0,0.0,0.0,7.35,962.2,621.75,10,0,0.49999999999999994,-0.8660254037844387,3430.69,4710.62,3770.21,-415.4,0.19224054316197864
2026-01-05 10:30:00,63.4,516.2,3710.7,24.3,44.0,0.0,0.0,7.9,962.1,654.5,10,0,0.49999999999999994,-0.8660254037844387,3520.68,3970.43,3580.22,-452.80000000000007,0.12258313998453209
2026-01-05 10:45:00,63.4,516.9,3640.24,24.450000000000003,43.0,0.0,0.0,8.45,962.0,687.25,10,0,0.49999999999999994,-0.8660254037844387,3710.7,3970.39,3290.45,-453.5,0.12241745510716355
2026-01-05 11:00:00,66.1,517.5,3540.24,24.6,42.0,0.0,0.0,9.0,961.9,720.0,11,0,0.258819045102521,-0.9659258262890682,3640.24,3430.69,3290.46,-451.4,0.1274831243972999
2026-01-05 11:15:00,66.1,516.8,3540.17,24.875,41.0,0.0,1.75,9.1,961.725,735.5,11,0,0.258819045102521,-0.9659258262890682,3540.24,3520.68,3290.41,-450.69999999999993,0.12765546543066822
2026-01-05 11:30:00,66.1,518.3,3540.11,25.15,40.0,0.0,3.5,9.2,961.55,751.0,11,0,0.258819045102521,-0.9659258262890682,3540.17,3710.7,3240.37,-452.19999999999993,0.12728673213941843
2026-01-05 11:45:00,66.2,518.0,3490.15,25.425,39.0,0.0,5.25,9.3,961.375,766.5,11,0,0.258819045102521,-0.9659258262890682,3540.11,3640.24,3050.38,-451.8,0.12755298651252409
2026-01-05 12:00:00,88.8,517.7,3200.25,25.7,38.0,0.0,7.0,9.4,961.2,782.0,12,0,1.2246467991473532e-16,-1.0,3490.15,3540.24,3010.43,-428.90000000000003,0.17119722382880276
2026-01-05 12:15:00,88.8,517.4,3199.22,25.9,37.25,0.0,9.25,9.475,961.0,774.5,12,0,1.2246467991473532e-16,-1.0,3200.25,3540.17,2860.51,-428.59999999999997,0.1712962962962963
2026-01-05 12:30:00,88.8,518.4,3210.18,26.1,36.5,0.0,11.5,9.55,960.8,767.0,12,0,1.2246467991473532e-16,-1.0,3199.22,3540.11,3050.28,-429.59999999999997,0.17096649980747017
2026-01-05 12:45:00,88.8,518.8,3210.14,26.3,35.75,0.0,13.75,9.625,960.6,759.5,12,0,1.2246467991473532e-16,-1.0,3210.18,3490.15,2860.08,-429.99999999999994,0.17083493651404388
2026-01-05 13:00:00,113.9,522.69,2999.22,26.5,35.0,0.0,16.0,9.7,960.4,752.0,13,0,-0.2588190451025208,-0.9659258262890683,3210.14,3200.25,2400.58,-408.7900000000001,0.217495082968932
2026-01-05 13:15:00,114.0,520.59,2999.17,26.55,34.75,0.0,17.25,9.55,960.175,729.0,13,0,-0.2588190451025208,-0.9659258262890683,2999.22,3199.22,2400.09,-406.59000000000003,0.2185624724400391
2026-01-05 13:30:00,114.7,512.7,2999.14,26.6,34.5,0.0,18.5,9.4,959.95,706.0,13,0,-0.2588190451025208,-0.9659258262890683,2999.17,3210.18,2700.81,-398.00000000000006,0.22328207124781
2026-01-05 13:45:00,112.24,513.2,3000.1,26.65,34.25,0.0,19.75,9.25,959.725,683.0,13,0,-0.2588190451025208,-0.9659258262890683,2999.14,3210.14,2800.98,-400.96000000000004,0.21828082458187473
2026-01-05 14:00:00,89.1,512.7,3099.03,26.7,34.0,0.0,21.0,9.1,959.5,660.0,14,0,-0.4999999999999997,-0.8660254037844388,3000.1,2999.22,2720.17,-423.6,0.17344753747323338
2026-01-05 14:15:00,89.1,512.5,3099.01,26.725,33.5,0.0,17.0,9.025,959.375,625.5,14,0,-0.4999999999999997,-0.8660254037844388,3099.03,2999.17,2820.06,-423.4,0.17351509250243427
2026-01-05 14:30:00,89.1,511.7,3020.01,26.75,33.0,0.0,13.0,8.95,959.25,591.0,14,0,-0.4999999999999997,-0.8660254037844388,3099.01,2999.14,2800.78,-422.6,0.17378583967232297
2026-01-05 14:45:00,70.7,512.0,3242.87,26.775,32.5,0.0,9.0,8.875,959.125,556.5,14,0,-0.4999999999999997,-0.8660254037844388,3020.01,3000.1,2850.41,-441.3,0.13781676413255362
2026-01-05 15:00:00,70.6,510.3,3399.02,26.8,32.0,0.0,5.0,8.8,959.0,522.0,15,0,-0.7071067811865471,-0.7071067811865479,3242.87,3099.03,2860.08,-439.70000000000005,0.13807940543712105
2026-01-05 15:15:00,91.5,509.8,3190.97,26.65,32.5,0.0,6.0,9.075,958.975,476.5,15,0,-0.7071067811865471,-0.7071067811865479,3399.02,3099.01,3050.09,-418.3,0.17913077525450274
2026-01-05 15:30:00,73.8,509.4,3290.99,26.5,33.0,0.0,7.0,9.35,958.95,431.0,15,0,-0.7071067811865471,-0.7071067811865479,3190.97,3020.01,3150.15,-435.59999999999997,0.1445924764890282
2026-01-05 15:45:00,69.5,507.1,3620.98,26.35,33.5,0.0,8.0,9.625,958.925,385.5,15,0,-0.7071067811865471,-0.7071067811865479,3290.99,3242.87,3480.21,-437.6,0.13678409761857901
2026-01-05 16:00:00,13.1,532.7,4710.28,26.2,34.0,0.0,9.0,9.9,958.9,340.0,16,0,-0.8660254037844385,-0.5000000000000004,3620.98,3399.02,3290.26,-519.6,0.024545624882893007
2026-01-05 16:15:00,13.1,511.1,4710.39,25.95,34.75,0.0,10.25,9.8,958.95,288.0,16,0,-0.8660254037844385,-0.5000000000000004,4710.28,3190.97,3480.3,-498.0,0.025580941222417494
2026-01-05 16:30:00,13.1,506.9,5100.27,25.7,35.5,0.0,11.5,9.7,959.0,236.0,16,0,-0.8660254037844385,-0.5000000000000004,4710.39,3290.99,3720.97,-493.79999999999995,0.025792478834416224
2026-01-05 16:45:00,13.1,503.9,5180.55,25.45,36.25,0.0,12.75,9.6,959.05,184.0,16,0,-0.8660254037844385,-0.5000000000000004,5100.27,3620.98,3770.94,-490.79999999999995,0.02594573182808477
2026-01-05 17:00:00,77.1,466.2,7999.37,25.2,37.0,0.0,14.0,9.5,959.1,132.0,17,0,-0.9659258262890683,-0.25881904510252063,5180.55,4710.28,3834.34,-389.1,0.16502568493150685
2026-01-05 17:15:00,76.22,475.3,10000.0,25.1,37.5,0.0,11.0,9.175,959.225,100.5,17,0,-0.9659258262890683,-0.25881904510252063,7999.37,4710.39,4000.87,-399.08000000000004,0.16002519420533276
2026-01-05 17:30:00,14.86,410.2,10000.0,25.0,38.0,0.0,8.0,8.85,959.35,69.0,17,0,-0.9659258262890683,-0.25881904510252063,10000.0,5100.27,4600.33,-395.34,0.03613813229571984
2026-01-05 17:45:00,12.26,408.49,10000.0,24.9,38.5,0.0,5.0,8.524999999999999,959.475,37.5,17,0,-0.9659258262890683,-0.25881904510252063,10000.0,5180.55,5500.16,-396.23,0.029939681066692713
2026-01-05 18:00:00,13.15,402.1,10000.0,24.8,39.0,0.0,2.0,8.2,959.6,6.0,18,0,-1.0,-1.8369701987210297e-16,10000.0,7999.37,5601.51,-388.95000000000005,0.032622178119573304
2026-01-05 18:15:00,10.94,401.7,10000.0,24.55,40.25,0.0,1.5,8.075,959.775,4.5,18,0,-1.0,-1.8369701987210297e-16,10000.0,10000.0,5920.56,-390.76,0.027166625279364292
2026-01-05 18:30:00,22.24,399.7,10000.0,24.3,41.5,0.0,1.0,7.949999999999999,959.95,3.0,18,0,-1.0,-1.8369701987210297e-16,10000.0,10000.0,6061.3,-377.46,0.0555028699775393
2026-01-05 18:45:00,23.08,398.3,10000.0,24.05,42.75,0.0,0.5,7.825,960.125,1.5,18,0,-1.0,-1.8369701987210297e-16,10000.0,10000.0,6061.38,-375.22,0.05780115201602804
2026-01-05 19:00:00,25.62,407.6,10000.0,23.8,44.0,0.0,0.0,7.7,960.3,0.0,19,0,-0.9659258262890684,0.2588190451025203,10000.0,10000.0,6350.09,-381.98,0.06270190895741556
2026-01-05 19:15:00,25.41,409.0,10000.0,23.5,45.25,0.0,0.0,7.75,960.425,0.0,19,0,-0.9659258262890684,0.2588190451025203,10000.0,10000.0,6500.06,-383.59,0.06197560975609756
2026-01-05 19:30:00,0.1,410.2,10000.0,23.200000000000003,46.5,0.0,0.0,7.800000000000001,960.55,0.0,19,0,-0.9659258262890684,0.2588190451025203,10000.0,10000.0,5920.79,-410.09999999999997,0.00024319066147859925
2026-01-05 19:45:00,6.81,415.5,6500.48,22.9,47.75,0.0,0.0,7.85,960.675,0.0,19,0,-0.9659258262890684,0.2588190451025203,10000.0,10000.0,5399.1,-408.69,0.016350540216086434
2026-01-05 20:00:00,13.1,469.61,5499.17,22.6,49.0,0.0,0.0,7.9,960.8,0.0,20,0,-0.8660254037844386,0.5000000000000001,6500.48,10000.0,5000.2,-456.51,0.027836212575168398
2026-01-05 20:15:00,13.1,480.3,5300.89,22.4,49.75,0.0,0.0,7.800000000000001,960.8,0.0,20,0,-0.8660254037844386,0.5000000000000001,5499.17,10000.0,5000.15,-467.2,0.02721795138167463
2026-01-05 20:30:00,16.7,480.4,5099.05,22.200000000000003,50.5,0.0,0.0,7.7,960.8,0.0,20,0,-0.8660254037844386,0.5000000000000001,5300.89,10000.0,4999.38,-463.7,0.03469048608226007
2026-01-05 20:45:00,34.14,479.59,5000.67,22.0,51.25,0.0,0.0,7.6,960.8,0.0,20,0,-0.8660254037844386,0.5000000000000001,5099.05,6500.48,4999.34,-445.45,0.0710376828481658
2026-01-05 21:00:00,64.61,485.5,5000.08,21.8,52.0,0.0,0.0,7.5,960.8,0.0,21,0,-0.7071067811865477,0.7071067811865474,5000.67,5499.17,4999.09,-420.89,0.13280575539568346
2026-01-05 21:15:00,66.23,487.0,5000.05,21.625,52.75,0.0,0.0,7.425,960.7,0.0,21,0,-0.7071067811865477,0.7071067811865474,5000.08,5300.89,4999.06,-420.77,0.1357172131147541
2026-01-05 21:30:00,67.31,487.8,5000.03,21.450000000000003,53.5,0.0,0.0,7.35,960.6,0.0,21,0,-0.7071067811865477,0.7071067811865474,5000.05,5099.05,4999.01,-420.49,0.13770458265139116
2026-01-05 21:45:00,67.63,489.2,5000.03,21.275,54.25,0.0,0.0,7.275,960.5,0.0,21,0,-0.7071067811865477,0.7071067811865474,5000.03,5000.67,4999.01,-421.57,0.1379640962872297
2026-01-05 22:00:00,61.4,489.4,3930.51,21.1,55.0,0.0,0.0,7.2,960.4,0.0,22,0,-0.5000000000000004,0.8660254037844384,5000.03,5000.08,3800.78,-428.0,0.12520391517128876
2026-01-05 22:15:00,61.4,489.7,3900.85,20.925,56.0,0.0,0.0,6.925,960.375,0.0,22,0,-0.5000000000000004,0.8660254037844384,3930.51,5000.05,3500.72,-428.3,0.1251273690646016
2026-01-05 22:30:00,63.28,493.5,3800.75,20.75,57.0,0.0,0.0,6.65,960.35,0.0,22,0,-0.5000000000000004,0.8660254037844384,3900.85,5000.03,3500.65,-430.22,0.12796764408493427
2026-01-05 22:45:00,65.3,475.3,3700.7,20.575,58.0,0.0,0.0,6.375,960.325,0.0,22,0,-0.5000000000000004,0.8660254037844384,3800.75,5000.03,3499.91,-410.0,0.1370984673525089
2026-01-05 23:00:00,65.3,492.2,3500.24,20.4,59.0,0.0,0.0,6.1,960.3,0.0,23,0,-0.25881904510252157,0.9659258262890681,3700.7,3930.51,3499.44,-426.9,0.13240064882400648
2026-01-05 23:15:00,65.3,492.5,3500.25,20.325,59.0,0.0,0.0,6.324999999999999,960.275,0.0,23,0,-0.25881904510252157,0.9659258262890681,3500.24,3900.85,3499.44,-427.2,0.13232016210739614
2026-01-05 23:30:00,65.3,493.0,3500.25,20.25,59.0,0.0,0.0,6.55,960.25,0.0,23,0,-0.25881904510252157,0.9659258262890681,3500.25,3800.75,3499.41,-427.7,0.13218623481781375
2026-01-05 23:45:00,65.3,493.3,3500.23,20.175,59.0,0.0,0.0,6.775,960.225,0.0,23,0,-0.25881904510252157,0.9659258262890681,3500.25,3700.7,3499.41,-428.0,0.13210600849686424
2026-01-06 00:00:00,67.9,529.8,3399.03,20.1,59.0,0.0,0.0,7.0,960.2,0.0,0,1,0.0,1.0,3500.23,3500.24,3497.28,-461.9,0.12792012057272045
2026-01-06 00:15:00,67.9,529.9,3399.1,19.975,59.25,0.0,0.0,6.925,960.025,0.0,0,1,0.0,1.0,3399.03,3500.25,3497.26,-462.0,0.12789602561687702
2026-01-06 00:30:00,67.9,530.6,3399.1,19.85,59.5,0.0,0.0,6.85,959.85,0.0,0,1,0.0,1.0,3399.1,3500.25,3497.25,-462.70000000000005,0.1277276147479308
2026-01-06 00:45:00,67.9,532.0,3399.08,19.725,59.75,0.0,0.0,6.775,959.675,0.0,0,1,0.0,1.0,3399.1,3500.23,3497.25,-464.1,0.1273921200750469
2026-01-06 01:00:00,67.9,533.6,3299.07,19.6,60.0,0.0,0.0,6.7,959.5,0.0,1,1,0.25881904510252074,0.9659258262890683,3399.08,3399.03,3305.17,-465.70000000000005,0.12701084923307146
2026-01-06 01:15:00,67.9,535.3,3299.02,19.475,60.25,0.0,0.0,6.425,959.4,0.0,1,1,0.25881904510252074,0.9659258262890683,3299.07,3399.1,3300.36,-467.4,0.12660824165578968
2026-01-06 01:30:00,67.9,537.1,3299.1,19.35,60.5,0.0,0.0,6.15,959.3,0.0,1,1,0.25881904510252074,0.9659258262890683,3299.02,3399.1,3314.77,-469.20000000000005,0.1261847240289909
2026-01-06 01:45:00,67.9,537.2,3299.09,19.225,60.75,0.0,0.0,5.875,959.2,0.0,1,1,0.25881904510252074,0.9659258262890683,3299.1,3399.08,3302.73,-469.30000000000007,0.1261612783351914
2026-01-06 02:00:00,67.9,530.1,3299.24,19.1,61.0,0.0,0.0,5.6,959.1,0.0,2,1,0.49999999999999994,0.8660254037844387,3299.09,3299.07,3384.18,-462.20000000000005,0.12784786292600264
2026-01-06 02:15:00,67.9,530.3,3299.28,18.975,61.5,0.0,0.0,5.8,958.975,0.0,2,1,0.49999999999999994,0.8660254037844387,3299.24,3299.02,3311.25,-462.4,0.1277997364953887
2026-01-06 02:30:00,67.9,530.5,3299.09,18.85,62.0,0.0,0.0,6.0,958.85,0.0,2,1,0.49999999999999994,0.8660254037844387,3299.28,3299.1,3300.45,-462.6,0.1277516462841016
2026-01-06 02:45:00,67.9,530.4,3299.33,18.725,62.5,0.0,0.0,6.2,958.725,0.0,2,1,0.49999999999999994,0.8660254037844387,3299.09,3299.09,3301.4,-462.5,0.12777568686488522
2026-01-06 03:00:00,67.45,530.3,3471.15,18.6,63.0,0.0,0.0,6.4,958.6,0.0,3,1,0.7071067811865476,0.7071067811865476,3299.33,3299.24,3471.72,-462.84999999999997,0.12695275738754
2026-01-06 03:15:00,67.9,529.8,3464.16,18.475,64.0,0.0,0.0,6.625,958.575,0.0,3,1,0.7071067811865476,0.7071067811865476,3471.15,3299.28,3465.0,-461.9,0.12792012057272045
2026-01-06 03:30:00,67.4,529.0,3471.17,18.35,65.0,0.0,0.0,6.85,958.55,0.0,3,1,0.7071067811865476,0.7071067811865476,3464.16,3299.09,3471.72,-461.6,0.12716981132075472
2026-01-06 03:45:00,67.35,527.9,3471.18,18.225,66.0,0.0,0.0,7.075,958.525,0.0,3,1,0.7071067811865476,0.7071067811865476,3471.17,3299.33,3471.52,-460.54999999999995,0.1273397617697107
2026-01-06 04:00:00,64.9,526.0,3499.33,18.1,67.0,0.0,0.0,7.3,958.5,0.0,4,1,0.8660254037844386,0.5000000000000001,3471.18,3471.15,3500.01,-461.1,0.12314990512333968
2026-01-06 04:15:00,64.9,525.6,3490.35,17.950000000000003,68.25,0.0,0.0,7.524999999999999,958.6,0.0,4,1,0.8660254037844386,0.5000000000000001,3499.33,3464.16,3491.04,-460.70000000000005,0.1232434485377896
2026-01-06 04:30:00,64.9,525.5,3499.29,17.8,69.5,0.0,0.0,7.75,958.7,0.0,4,1,0.8660254037844386,0.5000000000000001,3490.35,3471.17,3500.25,-460.6,0.12326685660018995
2026-01-06 04:45:00,64.9,525.2,3499.3,17.65,70.75,0.0,0.0,7.975,958.8,0.0,4,1,0.8660254037844386,0.5000000000000001,3499.29,3471.18,3500.24,-460.30000000000007,0.12333713416951729
2026-01-06 05:00:00,64.9,526.4,3499.24,17.5,72.0,0.0,0.0,8.2,958.9,0.0,5,1,0.9659258262890683,0.25881904510252074,3499.3,3499.33,3500.1,-461.5,0.1230565036025787
2026-01-06 05:15:00,64.9,526.4,3499.25,17.5,72.25,0.0,0.0,7.924999999999999,959.125,0.0,5,1,0.9659258262890683,0.25881904510252074,3499.24,3490.35,3500.12,-461.5,0.1230565036025787
2026-01-06 05:30:00,64.9,524.7,3499.36,17.5,72.5,0.0,0.0,7.649999999999999,959.35,0.0,5,1,0.9659258262890683,0.25881904510252074,3499.25,3499.29,3500.23,-459.80000000000007,0.12345444169678524
2026-01-06 05:45:00,64.9,523.9,3620.62,17.5,72.75,0.0,0.0,7.375,959.575,0.0,5,1,0.9659258262890683,0.25881904510252074,3499.36,3499.3,3500.58,-459.0,0.12364259859020768
2026-01-06 06:00:00,76.0,495.7,4348.45,17.5,73.0,0.0,0.0,7.1,959.8,0.0,6,1,1.0,6.123233995736766e-17,3620.62,3499.24,4349.0,-419.7,0.1530098651097242
2026-01-06 06:15:00,73.0,494.2,4448.34,17.375,73.5,0.0,0.0,7.175,960.075,6.25,6,1,1.0,6.123233995736766e-17,4348.45,3499.25,4449.25,-421.2,0.1474151857835218
2026-01-06 06:30:00,73.0,492.8,4499.22,17.25,74.0,0.0,0.0,7.25,960.35,12.5,6,1,1.0,6.123233995736766e-17,4448.34,3499.36,4499.92,-419.8,0.1478331308221952
2026-01-06 06:45:00,68.1,492.4,4806.78,17.125,74.5,0.0,0.0,7.325,960.625,18.75,6,1,1.0,6.123233995736766e-17,4499.22,3620.62,4975.0,-424.29999999999995,0.13802188893392783
2026-01-06 07:00:00,0.1,477.5,7800.08,17.0,75.0,0.0,0.0,7.4,960.9,25.0,7,1,0.9659258262890683,-0.25881904510252063,4806.78,4348.45,8200.05,-477.4,0.0002089864158829676
2026-01-06 07:15:00,0.1,480.0,7800.02,17.275,73.25,0.0,1.5,7.2,961.125,67.0,7,1,0.9659258262890683,-0.25881904510252063,7800.08,4448.34,8200.31,-479.9,0.0002079002079002079
2026-01-06 07:30:00,74.1,476.7,7800.19,17.55,71.5,0.0,3.0,7.0,961.35,109.0,7,1,0.9659258262890683,-0.25881904510252063,7800.02,4499.22,10000.0,-402.6,0.15511827506803433
2026-01-06 07:45:00,74.1,478.9,7800.62,17.825000000000003,69.75,0.0,4.5,6.8,961.575,151.0,7,1,0.9659258262890683,-0.25881904510252063,7800.19,4806.78,10000.0,-404.79999999999995,0.15440716816003333
2026-01-06 08:00:00,69.1,500.6,7800.57,18.1,68.0,0.0,6.0,6.6,961.8,193.0,8,1,0.8660254037844387,-0.4999999999999998,7800.62,7800.08,10000.0,-431.5,0.13775917065390747
2026-01-06 08:15:00,76.47,510.8,6500.13,18.700000000000003,64.75,0.0,7.5,6.6,961.975,246.75,8,1,0.8660254037844387,-0.4999999999999998,7800.57,7800.02,10000.0,-434.33000000000004,0.14941383352872215
2026-01-06 08:30:00,13.1,494.5,5352.31,19.3,61.5,0.0,9.0,6.6,962.15,300.5,8,1,0.8660254037844387,-0.4999999999999998,6500.13,7800.19,5353.49,-481.4,0.026437941473259334
2026-01-06 08:45:00,67.7,485.1,5001.08,19.9,58.25,0.0,10.5,6.6,962.325,354.25,8,1,0.8660254037844387,-0.4999999999999998,5352.31,7800.62,5180.8,-417.40000000000003,0.13927175478296647
2026-01-06 09:00:00,110.6,483.2,4400.92,20.5,55.0,0.0,12.0,6.6,962.5,408.0,9,1,0.7071067811865476,-0.7071067811865475,5001.08,7800.57,4710.74,-372.6,0.22841800908715407
2026-01-06 09:15:00,104.0,484.5,4300.97,21.1,52.25,0.0,9.0,7.25,962.525,454.75,9,1,0.7071067811865476,-0.7071067811865475,4400.92,6500.13,4710.62,-380.5,0.21421215242018538
2026-01-06 09:30:00,101.3,485.8,4487.05,21.7,49.5,0.0,6.0,7.899999999999999,962.55,501.5,9,1,0.7071067811865476,-0.7071067811865475,4300.97,5352.31,3970.43,-384.5,0.2080936729663106
2026-01-06 09:45:00,75.6,504.3,3969.35,22.3,46.75,0.0,3.0,8.549999999999999,962.575,548.25,9,1,0.7071067811865476,-0.7071067811865475,4487.05,5001.08,3970.39,-428.70000000000005,0.1496140906392242
2026-01-06 10:00:00,113.2,494.1,3430.79,22.9,44.0,0.0,0.0,9.2,962.6,595.0,10,1,0.49999999999999994,-0.8660254037844387,3969.35,4400.92,3430.69,-380.90000000000003,0.2286406786507776
2026-01-06 10:15:00,62.2,497.1,3520.71,23.2,43.0,0.0,0.0,9.1,962.475,628.25,10,1,0.49999999999999994,-0.8660254037844387,3430.79,4300.97,3520.68,-434.90000000000003,0.12487452318811483
2026-01-06 10:30:00,58.1,499.3,3710.14,23.5,42.0,0.0,0.0,9.0,962.35,661.5,10,1,0.49999999999999994,-0.8660254037844387,3520.71,4487.05,3710.7,-441.2,0.11613032180691585
2026-01-06 10:45:00,62.2,500.9,3600.57,23.8,41.0,0.0,0.0,8.9,962.225,694.75,10,1,0.49999999999999994,-0.8660254037844387,3710.14,3969.35,3640.24,-438.7,0.1239290695357641
2026-01-06 11:00:00,62.2,503.0,3539.22,24.1,40.0,0.0,0.0,8.8,962.1,728.0,11,1,0.258819045102521,-0.9659258262890682,3600.57,3430.79,3540.24,-440.8,0.12341269841269842
2026-01-06 11:15:00,65.2,503.3,3400.82,24.425,38.5,0.0,0.0,8.775,961.9,743.75,11,1,0.258819045102521,-0.9659258262890682,3539.22,3520.71,3540.17,-438.1,0.12928812214951418
2026-01-06 11:30:00,65.2,506.7,3400.66,24.75,37.0,0.0,0.0,8.75,961.7,759.5,11,1,0.258819045102521,-0.9659258262890682,3400.82,3710.14,3540.11,-441.5,0.12842229663186921
2026-01-06 11:45:00,65.3,505.5,3300.75,25.075,35.5,0.0,0.0,8.725,961.5,775.25,11,1,0.258819045102521,-0.9659258262890682,3400.66,3600.57,3490.15,-440.2,0.12892398815399803
2026-01-06 12:00:00,85.17,514.7,3100.94,25.4,34.0,0.0,0.0,8.7,961.3,791.0,12,1,1.2246467991473532e-16,-1.0,3300.75,3539.22,3200.25,-429.53000000000003,0.16515415939499709
2026-01-06 12:15:00,89.71,513.3,3000.86,25.6,33.0,0.0,0.0,8.875,961.025,788.75,12,1,1.2246467991473532e-16,-1.0,3100.94,3400.82,3199.22,-423.59,0.17443126579817228
2026-01-06 12:30:00,99.61,512.69,3000.47,25.8,32.0,0.0,0.0,9.05,960.75,786.5,12,1,1.2246467991473532e-16,-1.0,3000.86,3400.66,3210.18,-413.08000000000004,0.193910724366836
2026-01-06 12:45:00,100.97,510.6,3000.42,26.0,31.0,0.0,0.0,9.225,960.475,784.25,12,1,1.2246467991473532e-16,-1.0,3000.47,3300.75,3210.14,-409.63,0.1973612197028929
2026-01-06 13:00:00,111.2,501.7,2800.85,26.2,30.0,0.0,0.0,9.4,960.2,782.0,13,1,-0.2588190451025208,-0.9659258262890683,3000.42,3100.94,2999.22,-390.5,0.2212054903520987
2026-01-06 13:15:00,110.7,500.4,2800.63,26.3,29.0,0.0,0.0,9.575,959.975,761.75,13,1,-0.2588190451025208,-0.9659258262890683,2800.85,3000.86,2999.17,-389.7,0.2207818109293977
2026-01-06 13:30:00,111.2,498.3,2800.54,26.4,28.0,0.0,0.0,9.75,959.75,741.5,13,1,-0.2588190451025208,-0.9659258262890683,2800.63,3000.47,2999.14,-387.1,0.22271179651512116
2026-01-06 13:45:00,111.5,497.5,2999.12,26.5,27.0,0.0,0.0,9.925,959.525,721.25,13,1,-0.2588190451025208,-0.9659258262890683,2800.54,3000.42,3000.1,-386.0,0.22367101303911735
2026-01-06 14:00:00,101.36,496.4,3000.39,26.6,26.0,0.0,0.0,10.1,959.3,701.0,14,1,-0.4999999999999997,-0.8660254037844388,2999.12,2800.85,3099.03,-395.03999999999996,0.20377965420184962
2026-01-06 14:15:00,111.3,495.0,2999.35,26.575000000000003,26.25,0.0,0.25,10.2,959.225,664.5,14,1,-0.4999999999999997,-0.8660254037844388,3000.39,2800.63,3099.01,-383.7,0.22439516129032258
2026-01-06 14:30:00,97.47,493.5,3000.87,26.55,26.5,0.0,0.5,10.3,959.15,628.0,14,1,-0.4999999999999997,-0.8660254037844388,2999.35,2800.54,3020.01,-396.03,0.197108190091001
2026-01-06 14:45:00,95.43,492.8,3000.89,26.525,26.75,0.0,0.75,10.4,959.075,591.5,14,1,-0.4999999999999997,-0.8660254037844388,3000.87,2999.12,3242.87,-397.37,0.19325637910085056
2026-01-06 15:00:00,67.0,479.2,3398.04,26.5,27.0,0.0,1.0,10.5,959.0,555.0,15,1,-0.7071067811865471,-0.7071067811865479,3000.89,3000.39,3399.02,-412.2,0.13952519783423573
